url,name,sex,region,weiboCount,foucsCount,fensCount
https://weibo.cn/u/6577170540,喜欢钓鱼爱笑爱生活 男/河北,男,河北         ,0,17,1
https://weibo.cn/u/6614895399,邻居200106 男/其他,男,其他         ,0,25,1
https://weibo.cn/u/6614879880,用户6614879880 女/山东,女,山东         ,0,7,1
https://weibo.cn/u/6355683949,李四真勒皮 男/河南,男,河南          常怀律己之心常思贪欲之害常除非分之想时刻保持艰苦奋斗的优良...,16,75,71
https://weibo.cn/u/1071928982,手机用户1071928982 男/四川,男,四川         ,490,295,18
https://weibo.cn/u/2655927457,十二-Jardin,女,北京          如果我的识人之深 比得上我的自知之明,757,503,2206
https://weibo.cn/u/2286118955,ztheV 男/北京,男,北京         ,1,38,29
https://weibo.cn/u/6614935243,阿宁章 女/福建,女,福建         ,0,55,1
https://weibo.cn/u/6370847840,用户6370847840 男/黑龙江,男,黑龙江         ,18,85,5
https://weibo.cn/u/6466573798,北京同仁老6466573798 女/其他,女,其他         ,29,89,8
https://weibo.cn/u/5648008713,业界整个往下走,男,北京         ,8,30,17
https://weibo.cn/u/6612403851,珩橫恆恒_18330 男/其他,男,其他         ,0,19,1
https://weibo.cn/u/6612304586,清晨阳光201303 女/其他,女,其他         ,1,19,30
https://weibo.cn/u/2425565992,许诺cc 男/广东,男,广东          没有什么好介绍 的,27,274,194
https://weibo.cn/u/5650434076,大狗蜀黍CC 男/其他,男,其他         ,0,99,5
https://weibo.cn/u/2450737934,la2宇轩,男,福建          著名神经病。,36,336,1507
https://weibo.cn/u/6480066673,detain性感153,女,四川         ,5,74,4
https://weibo.cn/u/6614443295,用户6614443295 男/其他,男,其他         ,0,144,1
https://weibo.cn/u/6336126092,用户6336126092 男/其他,男,其他         ,0,38,1
https://weibo.cn/u/2915152713,ShineJamSonIC 男/安徽,男,安徽         ,1,63,27
https://weibo.cn/u/3799459305,飞翔5039 男/其他,男,其他         ,515,220,74
https://weibo.cn/u/6614442155,小奶盖51995 女/其他,女,其他         ,0,28,1
https://weibo.cn/u/3326460902,sszj曦文 女/辽宁,女,辽宁         ,457,109,61
https://weibo.cn/u/6614440549,智慧亿旅 男/湖北,男,湖北          智慧旅行！,1,57,5
https://weibo.cn/u/6415256270,懒惰的猕猴桃 男/重庆,男,重庆         ,5,56,22
https://weibo.cn/u/5521453975,阿威呀_QAQ 男/安徽,男,安徽          不要搞我咯。,44,94,42
https://weibo.cn/u/5533208722,下一站天后fh 女/黑龙江,女,黑龙江         ,31,119,41
https://weibo.cn/u/5538619864,空想INORI,男,河北         ,1222,134,53
https://weibo.cn/u/5604088498,用户5604088498 女/山东,女,山东         ,0,103,1
https://weibo.cn/u/6614921394,用户6614921394 男/其他,男,其他         ,0,108,2
https://weibo.cn/u/6614920379,叶秋1985 男/上海,男,上海         ,0,40,1
https://weibo.cn/u/6475998137,大鱼紫桐6475998137 男/广东,男,广东          地籍农民工家庭,44,37,12
https://weibo.cn/u/6475998137,大鱼紫桐6475998137 男/广东,男,广东          地籍农民工家庭,44,37,12
https://weibo.cn/u/6614920097,七离戮1987 男/其他,男,其他         ,0,77,1
https://weibo.cn/u/6159069230,起点作者敢为 男/其他,男,其他         ,2,131,11
https://weibo.cn/u/1930774575,天亮早安 男/四川,男,四川         ,46,34,78
https://weibo.cn/u/6332125087,鱼仔_豪仔 男/浙江,男,浙江         ,3,65,10
https://weibo.cn/u/6614436298,徐不癫 女/其他,女,其他         ,0,93,1
https://weibo.cn/u/6614921090,符合规范合 男/四川,男,四川         ,0,33,1
https://weibo.cn/u/6614921096,满腔热情-孙满强 男/其他,男,其他          追求——正确的人生的准则,0,55,1
https://weibo.cn/u/5847746393,想飞的GCU 男/其他,男,其他         ,0,46,1
https://weibo.cn/u/6614436467,用户6614436467 女/河南,女,河南         ,0,83,1
https://weibo.cn/u/6614919490,用户6614919490 男/广东,男,广东         ,0,209,2
https://weibo.cn/u/6614436290,张晓伟1997 男/其他,男,其他         ,0,62,1
https://weibo.cn/u/6473687397,书赫嘛嘛 女/其他,女,其他         ,0,201,3
https://weibo.cn/u/5618827161,用户5618827161 男/其他,男,其他         ,156,208,2
https://weibo.cn/u/6614920294,包容HM55026 男/其他,男,其他         ,0,252,3
https://weibo.cn/u/6614434295,用户6614434295 男/北京,男,北京          你们好，我是一个善良的男人，我是斯文人，帅气的公子哥，我希...,0,109,1
https://weibo.cn/u/6614919296,梁諫霞 女/其他,女,其他         ,0,176,3
https://weibo.cn/u/6614919091,用户6614919091 女/安徽,女,安徽         ,0,97,1
https://weibo.cn/u/6614918497,小轩哥1983 男/其他,男,其他         ,0,228,3
https://weibo.cn/u/6614919399,罗尼58111 男/其他,男,其他         ,0,89,2
https://weibo.cn/u/6614919399,罗尼58111 男/其他,男,其他         ,0,89,2
https://weibo.cn/u/6527234814,赤坳何薇 女/北京,女,北京          一心向善,4,89,17
https://weibo.cn/u/6614433294,用户6614433294 女/北京,女,北京         ,0,36,1
https://weibo.cn/u/6614918498,用户6614918498 男/其他,男,其他         ,0,221,1
https://weibo.cn/u/6604707901,从头开始_200306 男/广东,男,广东         ,25,83,56
https://weibo.cn/u/6614918491,用户6614918491 女/江苏,女,江苏         ,3,26,1
https://weibo.cn/u/6614917395,龙在天涯_199007 男/河北,男,河北         ,1,116,2
https://weibo.cn/u/6136207190,用户6136207190 男/其他,男,其他         ,0,19,6
https://weibo.cn/u/6614918585,以前用个女头像是我错了 男/其他,男,其他         ,0,11,1
https://weibo.cn/u/1282027025,silochen 男/其他,男,其他         ,0,93,4
https://weibo.cn/u/6614433099,A-11256 男/其他,男,其他         ,0,84,2
https://weibo.cn/u/6614417193,bai_qiqi 女/河北,女,河北          哈哈哈(ง •_•)ง,0,37,2
https://weibo.cn/u/6605814889,健康是福_866 男/其他,男,其他         ,0,12,1
https://weibo.cn/u/6614432011,用户6614432011 女/广西,女,广西         ,1,23,1
https://weibo.cn/u/1236267631,鸡不鸡不鸡,男,河北          殿堂级表情包收藏家,1444,635,1027
https://weibo.cn/u/6614915196,用户6614915196 男/其他,男,其他         ,0,70,1
https://weibo.cn/u/6614430394,徐弯弯鞋服 男/其他,男,其他         ,0,81,2
https://weibo.cn/u/6247039292,用户6247039292 男/其他,男,其他         ,0,89,3
https://weibo.cn/u/6614915732,用户6614915732 女/其他,女,其他         ,0,30,1
https://weibo.cn/u/6614915117,葛雨婷72826 女/其他,女,其他         ,0,53,2
https://weibo.cn/u/6614915117,葛雨婷72826 女/其他,女,其他         ,0,53,2
https://weibo.cn/u/5950026570,木棉叨叨,女,湖南         ,197,231,67
https://weibo.cn/u/6264422294,用户6264422294 男/其他,男,其他         ,0,62,1
https://weibo.cn/u/6614430297,用户6614430297 男/其他,男,其他         ,0,33,2
https://weibo.cn/u/6614429098,用户6614429098 男/其他,男,其他         ,0,33,1
https://weibo.cn/u/6614914192,用户6614914192 男/其他,男,其他         ,0,73,3
https://weibo.cn/u/6614913091,用户6614913091 女/山西,女,山西         ,0,176,1
https://weibo.cn/u/6614429228,用户6614429228 女/其他,女,其他         ,0,21,1
https://weibo.cn/u/6614428496,一壶浊酒88502 男/其他,男,其他         ,0,89,4
https://weibo.cn/u/6363739312,神秘快乐每一天_619 男/山东,男,山东         ,0,90,5
https://weibo.cn/u/6363739312,神秘快乐每一天_619 男/山东,男,山东         ,0,90,5
https://weibo.cn/u/6580736745,用户6580736745 男/安徽,男,安徽         ,0,21,1
https://weibo.cn/u/6614913098,滤过的风72323 男/其他,男,其他         ,0,115,2
https://weibo.cn/u/6571896814,淘淘198211 女/湖南,女,湖南         ,1,329,70
https://weibo.cn/u/6614912394,用户6614912394 女/安徽,女,安徽         ,0,36,1
https://weibo.cn/u/6614429023,YAKRJ1108 女/浙江,女,浙江         ,0,50,3
https://weibo.cn/u/6535270532,用户6535270532 男/其他,男,其他         ,19,300,8
https://weibo.cn/u/6614912268,用户6614912268 男/浙江,男,浙江         ,0,31,2
https://weibo.cn/u/6347155098,-糖璃- 女/浙江,女,浙江         ,0,244,5
https://weibo.cn/u/6614858438,F-冯冠华 男/浙江,男,浙江         ,0,10,1
