url,name,sex,region,weiboCount,foucsCount,fensCount
https://weibo.cn/u/5714288544,白天一个晴,女,其他,27,197,16
https://weibo.cn/u/6221104536,用户6221104536 男/广东,男,广东,99,355,11
https://weibo.cn/u/6619328101,可爱小公主201808 女/辽宁,女,辽宁,0,70,1
https://weibo.cn/u/6619367572,9479微弱丝 男/天津,男,天津,5,137,7
https://weibo.cn/u/5714288544,白天一个晴,女,其他,27,197,16
https://weibo.cn/u/6221104536,用户6221104536 男/广东,男,广东,99,355,11
https://weibo.cn/u/6618374411,巩汤王耙 女/广东,女,广东,62,155,5
https://weibo.cn/u/6617068894,Qx_ear 女/广东,女,广东,38,109,2
https://weibo.cn/u/6601917841,你好6601917841 女/四川,女,四川,2,92,6
https://weibo.cn/u/6046718650,可爱的四叶草和可爱的三小只syc 女/云南,女,云南,38,84,13
https://weibo.cn/u/6491913598,用户6491913598,女,河北,5,18,1
https://weibo.cn/u/6621386233,残53274 女/其他,女,其他,0,276,1
https://weibo.cn/u/6617068894,Qx_ear 女/广东,女,广东,38,109,2
https://weibo.cn/u/6601917841,你好6601917841 女/四川,女,四川,2,92,6
https://weibo.cn/u/6046718650,可爱的四叶草和可爱的三小只syc 女/云南,女,云南,38,84,13
https://weibo.cn/u/6491913598,用户6491913598,女,河北,5,18,1
https://weibo.cn/u/6621386233,残53274 女/其他,女,其他,0,277,1
https://weibo.cn/u/6602043984,168燕hy 女/其他,女,其他,0,148,10
https://weibo.cn/u/5912387242,火星人緣心amy18 女/台湾,女,台湾,0,8,1
https://weibo.cn/u/6603366737,用户6603366737 女/其他,女,其他,0,34,1
https://weibo.cn/u/5869750836,看似风光1,男,湖南,1,135,18
https://weibo.cn/u/6620016612,汤B_PaSa 男/北京,男,北京,10,138,2
https://weibo.cn/u/5912387242,火星人緣心amy18 女/台湾,女,台湾,0,8,1
https://weibo.cn/u/6603366737,用户6603366737 女/其他,女,其他,0,34,1
https://weibo.cn/u/5869750836,看似风光1,男,湖南,1,135,18
https://weibo.cn/u/6620016612,汤B_PaSa 男/北京,男,北京,10,138,2
https://weibo.cn/u/6382058912,用户6382058912 女/其他,女,其他,0,205,1
https://weibo.cn/u/6617987738,希黎沫_lsxysuper 女/吉林,女,吉林,10,222,1
https://weibo.cn/u/6102566382,小甜甜啦啦啦-66,女,河南,1,226,17
https://weibo.cn/u/6511640483,用户6511640483 男/其他,男,其他,0,31,1
https://weibo.cn/u/6619389061,用户6619389061 女/海外,女,海外,6,115,1
https://weibo.cn/u/6274091574,用户6274091574 男/其他,男,其他,0,19,4
https://weibo.cn/u/6619389061,用户6619389061 女/海外,女,海外,6,115,1
https://weibo.cn/u/6274091574,用户6274091574 男/其他,男,其他,0,19,4
https://weibo.cn/u/5994668993,西安雯子_球子er,女,陕西,20,241,52
https://weibo.cn/u/6412296771,颜陌清晨,女,海南,92,477,66
https://weibo.cn/u/5939319322,沈嘉悦DiDi 女/湖南,女,湖南,13,79,54
https://weibo.cn/u/6618511771,咒心_starofme 女/西藏,女,西藏,18,117,20
https://weibo.cn/u/2688121765,没得撒_24114 男/安徽,男,安徽,8,124,11
https://weibo.cn/u/2263710084,A-陈静英,女,广东,20,42,83
https://weibo.cn/u/6575355669,用户6575355669 女/广西,女,广西,347,161,16
https://weibo.cn/u/5528167438,老玩童_198304 男/辽宁,男,辽宁,13,114,5
https://weibo.cn/u/5939319322,沈嘉悦DiDi 女/湖南,女,湖南,13,79,54
https://weibo.cn/u/6618511771,咒心_starofme 女/西藏,女,西藏,18,117,20
https://weibo.cn/u/2688121765,没得撒_24114 男/安徽,男,安徽,8,124,11
https://weibo.cn/u/2263710084,A-陈静英,女,广东,20,43,83
https://weibo.cn/u/6575355669,用户6575355669 女/广西,女,广西,347,161,16
https://weibo.cn/u/5528167438,老玩童_198304 男/辽宁,男,辽宁,13,114,5
https://weibo.cn/u/6537582562,哎哟喂queen 女/云南,女,云南,2,166,11
https://weibo.cn/u/6603771064,贱贱哒_EF 男/其他,男,其他,117,98,1
https://weibo.cn/u/3729725772,Cheng子橙S 女/云南,女,云南,25,88,24
https://weibo.cn/u/6295254801,sjh不一样 女/安徽,女,安徽,12,40,16
https://weibo.cn/u/6537582562,哎哟喂queen 女/云南,女,云南,2,166,11
https://weibo.cn/u/6603771064,贱贱哒_EF 男/其他,男,其他,117,100,1
https://weibo.cn/u/3729725772,Cheng子橙S 女/云南,女,云南,25,88,24
https://weibo.cn/u/6295254801,sjh不一样 女/安徽,女,安徽,12,40,16
https://weibo.cn/u/6586679464,来某人呐 女/山西,女,山西,6,51,11
https://weibo.cn/u/5958379319,123我要去幼儿园深造了456 女/山东,女,山东,17,59,27
https://weibo.cn/u/6621356385,用户6621356385 男/其他,男,其他,0,118,1
https://weibo.cn/u/6524381512,用户6524381512 男/其他,男,其他,0,172,2
https://weibo.cn/u/2141675224,小景情 女/其他,女,其他,3,45,106
https://weibo.cn/u/6619090615,柯Q_lyfafeng 男/广东,男,广东,4,296,6
https://weibo.cn/u/6524381512,用户6524381512 男/其他,男,其他,0,172,2
https://weibo.cn/u/2141675224,小景情 女/其他,女,其他,3,45,106
https://weibo.cn/u/6619090615,柯Q_lyfafeng 男/广东,男,广东,4,296,6
https://weibo.cn/u/6611172362,迈进未来时代20999 男/其他,男,其他,4,47,2
https://weibo.cn/u/6618878055,用户6618878055 女/广东,女,广东,1,164,1
https://weibo.cn/u/6621390553,用户6621390553 男/其他,男,其他,3,43,1
https://weibo.cn/u/6419197410,用户6419197410 男/河南,男,河南,7,143,8
https://weibo.cn/u/5974877164,弘二5974877164,男,湖南,1,92,3
https://weibo.cn/u/6407359021,橘黄色的猫啊,女,其他,17,136,34
https://weibo.cn/u/2092363811,手机用户2092363811 男/其他,男,其他,0,43,1
https://weibo.cn/u/6619090615,柯Q_lyfafeng 男/广东,男,广东,4,296,6
https://weibo.cn/u/6611172362,迈进未来时代20999 男/其他,男,其他,4,47,2
https://weibo.cn/u/6618878055,用户6618878055 女/广东,女,广东,1,164,1
https://weibo.cn/u/6621390553,用户6621390553 男/其他,男,其他,3,43,1
https://weibo.cn/u/6419197410,用户6419197410 男/河南,男,河南,7,143,8
https://weibo.cn/u/5974877164,弘二5974877164,男,湖南,1,92,3
https://weibo.cn/u/6407359021,橘黄色的猫啊,女,其他,17,136,34
https://weibo.cn/u/2092363811,手机用户2092363811 男/其他,男,其他,0,43,1
https://weibo.cn/u/6621384791,笛凋的仁笙79457 男/其他,男,其他,0,136,1
https://weibo.cn/u/5476725443,悠悠蓬草 男/其他,男,其他,24,189,5
https://weibo.cn/u/5476725443,悠悠蓬草 男/其他,男,其他,24,189,5
https://weibo.cn/u/6449338710,图雅强子 女/其他,女,其他,1,24,1
https://weibo.cn/u/6613617955,用户6613617955 女/其他,女,其他,0,48,5
https://weibo.cn/u/6548388395,阿嚏Cui 女/陕西,女,陕西,1,79,1
https://weibo.cn/u/6604545941,孔俊烨 女/云南,女,云南,0,76,1
https://weibo.cn/u/3312004654,呆呆默数阳光 男/其他,男,其他,46,37,15
https://weibo.cn/u/6401795435,能失去的都是垃圾 女/湖南,女,湖南,2,56,15
https://weibo.cn/u/2138596380,ye_ye222,女,山西,9,294,97
https://weibo.cn/u/6617223869,韦池冀欠 女/广东,女,广东,88,257,1
https://weibo.cn/u/6619856781,秋D_Mi 男/广东,男,广东,4,186,1
https://weibo.cn/u/6621384791,笛凋的仁笙79457 男/其他,男,其他,0,136,1
https://weibo.cn/u/5476725443,悠悠蓬草 男/其他,男,其他,24,189,5
https://weibo.cn/u/6449338710,图雅强子 女/其他,女,其他,1,24,1
https://weibo.cn/u/6613617955,用户6613617955 女/其他,女,其他,0,48,5
https://weibo.cn/u/6548388395,阿嚏Cui 女/陕西,女,陕西,1,79,1
https://weibo.cn/u/6604545941,孔俊烨 女/云南,女,云南,0,76,1
https://weibo.cn/u/3312004654,呆呆默数阳光 男/其他,男,其他,46,37,15
https://weibo.cn/u/6401795435,能失去的都是垃圾 女/湖南,女,湖南,2,56,15
https://weibo.cn/u/2138596380,ye_ye222,女,山西,9,294,97
https://weibo.cn/u/6617223869,韦池冀欠 女/广东,女,广东,88,257,1
https://weibo.cn/u/6449338710,图雅强子 女/其他,女,其他,1,24,1
https://weibo.cn/u/6613617955,用户6613617955 女/其他,女,其他,0,48,5
https://weibo.cn/u/6548388395,阿嚏Cui 女/陕西,女,陕西,1,79,1
https://weibo.cn/u/6604545941,孔俊烨 女/云南,女,云南,0,76,1
https://weibo.cn/u/3312004654,呆呆默数阳光 男/其他,男,其他,46,37,15
https://weibo.cn/u/6401795435,能失去的都是垃圾 女/湖南,女,湖南,2,56,15
https://weibo.cn/u/2138596380,ye_ye222,女,山西,9,294,97
https://weibo.cn/u/6617223869,韦池冀欠 女/广东,女,广东,88,257,1
https://weibo.cn/u/6619856781,秋D_Mi 男/广东,男,广东,4,195,1
https://weibo.cn/u/3849612242,_super敬,女,福建,61,248,1032
https://weibo.cn/u/6401795435,能失去的都是垃圾 女/湖南,女,湖南,2,56,15
https://weibo.cn/u/2138596380,ye_ye222,女,山西,9,294,97
https://weibo.cn/u/6617223869,韦池冀欠 女/广东,女,广东,88,257,1
https://weibo.cn/u/6619856781,秋D_Mi 男/广东,男,广东,4,197,1
https://weibo.cn/u/3849612242,_super敬,女,福建,61,248,1032
https://weibo.cn/u/6374732603,可爱的巧浮小姐 女/贵州,女,贵州,5,61,6
https://weibo.cn/u/6607828425,芸芸198304 女/山东,女,山东,0,81,2
https://weibo.cn/u/6444951899,Hey_阿男- 女/湖北,女,湖北,23,68,3
https://weibo.cn/u/5061437235,M勿念Y 女/广西,女,广西,1,157,140
https://weibo.cn/u/3930127277,3钥z3号 女/其他,女,其他,200,54,119
